127.0.0.1 - - [13/Nov/2020:12:03:27 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery/jquery.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 86661
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/bootstrap/js/bootstrap.bundle.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 70814
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 5253
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/flag-icons/css/flag-icon.min.css;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 33688
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/slimscrollbar/jquery.slimscroll.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 4739
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/charts/Chart.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 160680
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/spin.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 4098
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/ladda.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 5048
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery-mask-input/jquery.mask.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 8204
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/select2/js/select2.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 67940
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 57117
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:28 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-world-mill.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 112167
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/daterangepicker.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 65513
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/plugins/jekyll-search.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 6220
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/moment.min.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 51638
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/js/sleek.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 7373
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/js/chart.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 82781
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/images/danhsachhoadon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/images/danhsachsanpham.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/js/date-range.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 7357
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/js/map.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 6270
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/js/custom.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 7718
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/pagination/jquery.twbsPagination.js;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 12338
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:29 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:41 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp;jsessionid=0DF546B6B978BEAC2248D0B4E9BD08D7 HTTP/1.1" 200 22727
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/flag-icons/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/select2/css/select2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/css/sleek.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/css/fashi.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/slimscrollbar/jquery.slimscroll.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/fontawesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/spin.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/charts/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/ladda.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery-mask-input/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/select2/js/select2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/ladda.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-world-mill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/js/sleek.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/plugins/jekyll-search.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/js/date-range.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/js/map.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/js/chart.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/pagination/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:03:42 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:59:31 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26635
0:0:0:0:0:0:0:1 - - [13/Nov/2020:12:59:32 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:05 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26635
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:06 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:30 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 22727
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:30 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:34 +0700] "GET /ecommerce/view/admin/customer/list-customer-group.jsp HTTP/1.1" 200 22093
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:34 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:36 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26635
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:00:36 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:06:48 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26797
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:06:49 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:06:49 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:14 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26807
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:15 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:15 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:27 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.js.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:27 +0700] "GET /ecommerce/template/admin/assets/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:27 +0700] "GET /ecommerce/template/admin/assets/css/sleek.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:07:27 +0700] "GET /ecommerce/template/admin/assets/css/bootstrap.min.css.map HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:08:43 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 26707
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:08:44 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:08:44 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:08:45 +0700] "GET /ecommerce/template/admin/assets/css/bootstrap.min.css.map HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:13:15 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27381
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:13:16 +0700] "GET /ecommerce/template/admin/assets/css/bootstrap.min.css.map HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:13:16 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:14:06 +0700] "GET /ecommerce/view/admin/product/user-profile.html HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:15:26 +0700] "GET /ecommerce/view/admin/admin-manager/list-permission.jsp HTTP/1.1" 200 22955
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:15:27 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:29:46 +0700] "GET /ecommerce/view/admin/admin-manager/list-permission.jsp HTTP/1.1" 200 23203
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:29:46 +0700] "GET /ecommerce/view/admin/admin-manager/list-permission.jsp HTTP/1.1" 200 23203
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:29:47 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:29:47 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:29:49 +0700] "GET /ecommerce/view/admin/admin-manager/user-profile.html HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:12 +0700] "GET /ecommerce/view/admin/admin-manager/user-profile.html HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:12 +0700] "GET /ecommerce/view/admin/admin-manager/user-profile.html HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:13 +0700] "GET /ecommerce/view/admin/admin-manager/user-profile.html HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:16 +0700] "GET /ecommerce/view/admin/admin-manager/list-permission.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:16 +0700] "GET /ecommerce/view/admin/admin-manager/list-permission.jsp HTTP/1.1" 200 23216
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:16 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:30:16 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:35:15 +0700] "GET /ecommerce/view/admin/admin-manager/chart-widget.html HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:39:59 +0700] "GET /ecommerce/view/admin/admin-manager/general-widget.html HTTP/1.1" 404 821
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:39 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 23734
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:39 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:45 +0700] "GET /ecommerce/view/admin/product/add-menu-product.jsp HTTP/1.1" 200 20890
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:45 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:50 +0700] "GET /ecommerce/view/admin/product/add-category-product.jsp HTTP/1.1" 200 21173
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:40:50 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:43:11 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27642
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:43:11 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:43:13 +0700] "GET /ecommerce/view/admin/product/add-product.jsp HTTP/1.1" 200 23446
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:43:13 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:48:37 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27642
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:48:37 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:50:47 +0700] "GET /ecommerce/view/admin/product/add-product.jsp HTTP/1.1" 200 23740
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:50:47 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:16 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27642
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:16 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:38 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27642
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:39 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:40 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 27642
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:40 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:49 +0700] "GET /ecommerce/view/admin/product/add-product.jsp HTTP/1.1" 200 23740
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:51:50 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:56:05 +0700] "GET /ecommerce/view/admin/customer/list-customer-group.jsp HTTP/1.1" 200 23100
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:56:05 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:58:57 +0700] "GET /ecommerce/view/admin/customer/list-customer-group.jsp HTTP/1.1" 200 23339
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:58:57 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:58:57 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:29 +0700] "GET /ecommerce/view/admin/customer/list-customer-group.jsp HTTP/1.1" 200 23487
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:30 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:30 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:30 +0700] "GET /ecommerce/view/admin/customer/list-customer-group.jsp HTTP/1.1" 200 23487
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:30 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:58 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 24119
0:0:0:0:0:0:0:1 - - [13/Nov/2020:13:59:59 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:02:54 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 24119
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:02:55 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 24119
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:02:55 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:02:56 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:02:56 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:00 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 24119
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:00 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:43 +0700] "GET /ecommerce/view/admin/product/list-category-product.jsp HTTP/1.1" 200 24121
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:43 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:43 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:46 +0700] "GET /ecommerce/view/admin/product//size/list-size-product.jsp HTTP/1.1" 200 23827
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:03:46 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:05:58 +0700] "GET /ecommerce/view/admin/product//size/list-size-product.jsp HTTP/1.1" 200 23596
0:0:0:0:0:0:0:1 - - [13/Nov/2020:14:05:59 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
